"Year","County","Index.Total","Violent.Total","Murder","Rape","Robbery","Aggravated.Assault","Property.Total","Burglary","Larceny","Motor.Vehicle.Theft","Region","Population"
2001,"Albany",46.3589348888709,5.56658294849982,0.0236301277377191,0.280185800318669,1.79926544060061,3.46350157984283,40.7923519403711,8.1929028599206,30.0068864943693,2.59256258608118,"Non-New York City",296232
2002,"Albany",42.8586275449824,5.71940070335889,0.0335252092811189,0.261496632392728,1.83382894767721,3.59054991400784,37.1392268416236,7.30849562328393,27.2895203548308,2.54121086350882,"Non-New York City",298283
2003,"Albany",39.779464270887,4.65649235265789,0.0365345334374014,0.169387382300679,1.44809605260973,3.00247438431008,35.1229719182291,6.86849228623146,26.1819751897305,2.07250444226713,"Non-New York City",301085
2004,"Albany",42.0619975974028,4.73569776254,0.0463310752449756,0.254820913847366,1.59180337091666,2.842742402531,37.3262998348628,6.58894077233902,28.500230000695,2.23712906182882,"Non-New York City",302173
2005,"Albany",40.0243071953922,5.33371203239198,0.0429339049047032,0.317050374680885,1.6876327235618,3.28609502924459,34.6905951630002,6.75053089424719,26.0575776690853,1.88248659966776,"Non-New York City",302791
2006,"Albany",39.2602558577881,5.08228699625325,0.0164475307322112,0.233554936397399,1.49672529663122,3.33555923249243,34.1779688615348,5.73031970710237,26.9871084254121,1.46054072902035,"Non-New York City",303997
2007,"Albany",34.8320597121024,4.83120404925985,0.0164550546636916,0.246825819955374,1.43817177760665,3.12975139703414,30.0008556628425,5.21625232839023,23.379341666173,1.40526166827926,"Non-New York City",303858
2008,"Albany",35.3922281959182,4.46435920313164,0.0329230029729472,0.240337921702514,1.4947043349718,2.69639394348437,30.9278689927866,5.46521849350923,24.3728991008728,1.08975139840455,"Non-New York City",303739
2009,"Albany",34.8272093931409,4.22993243265416,0.0393787348268812,0.193612112898833,1.31262449422937,2.68431709069907,30.5972769604867,4.9912546393072,24.4509127662577,1.15510955492185,"Non-New York City",304733
2010,"Albany",36.2821705528289,3.88561435113199,0.00986196535820302,0.200526628950128,1.20644709548684,2.46877866133682,32.3965562016969,5.23999092699187,25.989566040651,1.16699923405402,"Non-New York City",304199
2011,"Albany",35.2135562507591,3.8276318251501,0.0229789217633368,0.154287046125261,1.29995043118305,2.35041542607845,31.385924425609,5.15712658431459,25.4048393609234,0.823958480371077,"Non-New York City",304627
2012,"Albany",32.6186489456334,3.30634189733661,0.0196222071058553,0.219114646015384,1.02035476950447,2.0472502747109,29.3123070482968,4.91209251216577,23.5466485270263,0.853566009104704,"Non-New York City",305776
2013,"Albany",30.8353523923812,3.27723447063696,0.0293483683937638,0.153263701611878,0.955452437708088,2.13916996292323,27.5581179217442,3.92289857529976,22.8199868910621,0.815232455382328,"Non-New York City",306661
2014,"Albany",29.8978668558744,3.26448513568932,0.0455660936187941,0.149717164747466,1.02849182739564,2.04071004992742,26.6333817201851,3.67457997825846,22.200451755271,0.758349986655644,"Non-New York City",307246
2015,"Albany",28.1086494906039,3.3851346737296,0.0195108626727931,0.308921992319224,0.939773218739533,2.11692859999805,24.7235148168743,3.05670181873758,20.9481628896888,0.718650108447878,"Non-New York City",307521
2016,"Albany",28.4786069328482,3.57038432799454,0.0162437867515675,0.347617036483545,0.951885903641857,2.25463760111757,24.9082226048536,2.92063285793184,21.2858581592541,0.701731587667717,"Non-New York City",307810
2017,"Albany",28.5529636040647,3.77371971200218,0.0259808586024247,0.376722449735158,1.01650109281987,2.35451531084473,24.7792438920625,2.55911457233883,21.4829224568799,0.7372068628438,"Non-New York City",307919
2018,"Albany",27.2130580943034,3.57689009459032,0.0489091626425295,0.3880126902974,0.841237597451507,2.29873064419888,23.6361679997131,2.42589446706946,20.4668542604772,0.743419272166448,"Non-New York City",306691
2019,"Albany",26.2639785793038,3.27151257415866,0.0262508531527275,0.42329500708773,0.764556098073187,2.05741061584501,22.9924660051452,2.45117341313593,19.737360214207,0.803932377802279,"Non-New York City",304752
2020,"Albany",23.5168562879957,3.48433162451801,0.053996023351692,0.343033560116631,0.67971464689777,2.40758739415191,20.0325246634777,2.27418545410656,16.3957336789079,1.36260553046329,"Non-New York City",314838
2021,"Albany",24.8529090960825,3.57570794907383,0.0632309097979456,0.338285367419009,0.657601461898635,2.51659020995824,21.2772011470087,2.11507393274128,17.5813544693188,1.58077274494864,"Non-New York City",316301
2022,"Albany",30.7684026205547,3.96756287779716,0.0538296639445744,0.41480505745525,0.965767500182071,2.53316065621527,26.8008397427575,2.84030638578137,21.5160333237284,2.44450003324773,"Non-New York City",315811
1990,"Allegany",25.36160095106,2.89280760848029,0,0.13869625520111,0.059441252229047,2.69467010105013,22.4687933425798,7.50941153160293,14.5631067961165,0.396275014860313,"Non-New York City",50470
1991,"Allegany",27.8197702954746,2.63080396583881,0.0196328654167076,0.176695788750368,0.0588985962501227,2.37557671542162,25.1889663296358,8.34396780210072,16.177481103367,0.667517424168057,"Non-New York City",50935
1992,"Allegany",27.037102438833,3.15890674357918,0,0.196205387799949,0.0392410775599898,2.92346027821924,23.8781956952538,8.31910844271784,14.9900916279161,0.568995624619852,"Non-New York City",50967
1993,"Allegany",24.8981439565414,2.57838486822682,0.0196823272383727,0.216505599622099,0.118093963430236,2.22410297793611,22.3197590883146,9.58529336508749,12.4392308146515,0.29523490857559,"Non-New York City",50807
1994,"Allegany",24.2099898063201,2.52881674900024,0,0.156825844899239,0.0196032306124049,2.35238767348859,21.6811730573198,7.09636948169058,14.0359131184819,0.548890457147338,"Non-New York City",51012
1995,"Allegany",24.3312325613159,3.12189030457942,0.0390236288072428,0.351212659265185,0.0195118144036214,2.71214220210337,21.2093422567365,6.84864685567111,13.9119236697821,0.448771731283292,"Non-New York City",51251
1996,"Allegany",21.5455385401718,1.82822544182115,0,0.275216733177377,0,1.55300870864377,19.7173130983507,6.48725156775246,12.8368947689162,0.393166761681967,"Non-New York City",50869
1997,"Allegany",18.7382016890214,1.66915052160954,0,0.158966716343766,0.0198708395429707,1.4903129657228,17.0690511674118,5.02732240437158,11.6443119721808,0.397416790859414,"Non-New York City",50325
1998,"Allegany",17.8232081774719,1.38024844472005,0.0200036006481167,0.160028805184933,0.100018003240583,1.10019803564642,16.4429597327519,5.98107659378688,10.0218039247064,0.440079214258567,"Non-New York City",49991
1999,"Allegany",15.1809108546513,1.88011280676841,0,0.100006000360022,0.0400024001440086,1.74010440626438,13.3007980478829,3.64021841310479,9.18055083304998,0.480028801728104,"Non-New York City",49997
2000,"Allegany",19.325995870171,2.86682303883242,0.060143140674806,0.180429422024418,0.0200477135582687,2.60620276257493,16.4591728313386,5.01192838956717,11.1264810248391,0.320763416932299,"Non-New York City",49881
2001,"Allegany",17.9716048643144,2.85548832844106,0,0.119810699095429,0.0199684498492382,2.7157091794964,15.1161165358733,3.87387927075221,10.8428682681363,0.399368996984764,"Non-New York City",50079
2002,"Allegany",17.2351741512377,2.31935058183709,0,0.259927220378294,0.0199944015675611,2.03942895989123,14.9158235694006,3.97888591194466,10.8769544527532,0.0599832047026833,"Non-New York City",50014
2003,"Allegany",16.8643476527459,1.9934217083624,0.019934217083624,0.239210605003488,0.0797368683344962,1.6545400179408,14.8709259443835,3.54829064088508,10.9438851789096,0.378750124588857,"Non-New York City",50165
2004,"Allegany",18.7434159527737,1.92800779153664,0,0.377651010713363,0.0397527379698277,1.51060404285345,16.8154081612371,4.0150265349526,12.1842141877522,0.616167438532329,"Non-New York City",50311
2005,"Allegany",21.4796656486095,2.69249316830092,0,0.743449606172641,0.100466162996303,1.84857739913197,18.7871724803086,4.70181642822697,13.6633981674972,0.421957884584472,"Non-New York City",49768
2006,"Allegany",16.9979132478373,2.41090783848943,0.0405194594704107,0.263376486557669,0.060779189205616,2.04623270325574,14.5870054093478,3.01869973054559,11.244150003039,0.324155675763285,"Non-New York City",49359
2007,"Allegany",14.4664724220135,1.75227694125797,0.0203753132704415,0.203753132704415,0.0407506265408831,1.48739786874223,12.7141954807555,3.9731860877361,8.41500438069235,0.326005012327065,"Non-New York City",49079
2008,"Allegany",13.23789576428,1.85045854769506,0,0.203347093153303,0.0813388372613214,1.56577261728044,11.387437216585,3.53823942086748,7.48317302804156,0.366024767675946,"Non-New York City",49177
2009,"Allegany",15.8467601952256,2.63431967162899,0,0.918948722661275,0.0816843309032245,1.63368661806449,13.2124405235966,4.16590087606445,8.69938124119341,0.347158406338704,"Non-New York City",48969
2010,"Allegany",17.190278601067,1.81918525029127,0,0.224843120822517,0.122641702266827,1.47170042720193,15.3710933507757,3.2908856774932,11.7940437013266,0.286163971955931,"Non-New York City",48923
2011,"Allegany",18.3371578429766,1.3112604491067,0,0.266349778724799,0.081953778069169,0.962956892312736,17.0258973938699,3.89280445828553,12.7233240452385,0.409768890345845,"Non-New York City",48808
2012,"Allegany",17.8138155575372,1.34796043217685,0.0414757056054416,0.186640675224487,0.0414757056054416,1.07836834574148,16.4658551253603,4.37568694137409,11.6961489807345,0.394019203251695,"Non-New York City",48221
2013,"Allegany",16.6117116741099,1.12692516382153,0,0.187820860636921,0.083475938060854,0.855628365123753,15.4847865102884,4.04858299595142,11.144037731124,0.292165783212989,"Non-New York City",47918
2014,"Allegany",12.900925090726,1.42644374986889,0.0419542279373204,0.188794025717942,0.0629313419059806,1.13276415430765,11.4744813408571,2.85288749973779,8.30693713158944,0.314656709529903,"Non-New York City",47671
2015,"Allegany",12.227572225038,1.20375063355297,0,0.591316100692685,0,0.61243453286028,11.023821591485,2.00625105592161,8.7007940530495,0.316776482513938,"Non-New York City",47352
2016,"Allegany",12.1539213394811,1.72109725261883,0,0.764932112275036,0,0.956165140343795,10.4328240868623,2.57102182181331,7.39434375199201,0.467458513056966,"Non-New York City",47063
2017,"Allegany",10.9065975272665,1.7142000042855,0.0428550001071375,0.728535001821337,0.0642825001607062,0.878527502196319,9.19239752298099,1.7142000042855,7.17821251794553,0.299985000749962,"Non-New York City",46669
2018,"Allegany",9.89500064814415,1.62036036814588,0.0216048049086117,0.626539342349739,0.0864192196344467,0.885797001253079,8.27464027999827,1.8580132221406,6.13576459404572,0.280862463811952,"Non-New York City",46286
2019,"Allegany",9.95317434389633,1.32854187084831,0,0.653381247958184,0.0217793749319395,0.653381247958184,8.62463247304802,2.11259936839813,5.94576935641947,0.566263748230426,"Non-New York City",45915
2020,"Allegany",8.65521250484434,1.57171769366576,0.0645911380958532,0.818154415880808,0.0645911380958532,0.624381001593248,7.08349481117857,1.85161262541446,4.62903156353615,0.602850622227964,"Non-New York City",46446
2021,"Allegany",8.22659363611176,1.96074252466912,0.0213124187464035,0.916434006095352,0.0426248374928071,0.980371262334562,6.26585111144264,1.1934954497986,4.41167068050553,0.660684981138509,"Non-New York City",46921
2022,"Allegany",8.60924315757913,2.1416027755172,0,0.749560971431019,0.149912194286204,1.24212960979997,6.46764038206194,1.30637769306549,4.73294213389301,0.428320555103439,"Non-New York City",46694
1990,"Bronx",86.9994658532351,27.9409431387062,0.541623158211281,0.535808185653798,14.847286359985,12.0162254348561,59.0585227145289,15.7918040453933,24.1861322873028,19.0805863818327,"New York City",1203789
1991,"Bronx",82.3741495758683,27.5881086731943,0.454382693946091,0.49471738960435,14.8777405985175,11.7612679911264,54.786040902674,15.1979486926208,22.6417579342051,16.9463342758482,"New York City",1214835
1992,"Bronx",75.6659224152661,25.3852134606219,0.447204887695979,0.462738512679935,13.4611123874119,11.0141576728341,50.2807089546443,14.4699804521593,21.3137685964062,14.4969599060788,"New York City",1223153
1993,"Bronx",74.2000812006067,25.2117390570882,0.413267501111867,0.489140831394124,13.226174361756,11.0831563628263,48.9883421435184,15.1448010221913,21.2065958138908,12.6369453074363,"New York City",1238907
1994,"Bronx",67.4214435848093,22.2763391747129,0.314201675902171,0.436524465757214,11.1913360286987,10.3342770043549,45.1451044100963,13.1437036942282,20.3231720138249,11.6782287020433,"New York City",1250789
1995,"Bronx",58.1563217079324,19.5394211387061,0.23929055895739,0.440548181391752,9.17940770040188,9.6801746979551,38.6169005692263,11.0897704078399,18.7375600603456,8.78957010104084,"New York City",1262064
1996,"Bronx",50.1079207632948,16.1979361872816,0.194862390222937,0.416439785557082,7.87542635969554,7.71120765180605,33.9099845760132,8.93695494514388,17.2908941905078,7.6821354403615,"New York City",1272693
1997,"Bronx",44.8213128741688,15.2385930279859,0.151670357312028,0.418454626840364,7.04372695291141,7.6247410909221,29.5827198461829,7.40773581046028,15.80716241873,6.36782161699268,"New York City",1285683
1998,"Bronx",40.331390204509,14.1379726526976,0.130686496164351,0.409740602679996,5.88934851244174,7.70819704141148,26.1934175518114,6.31138902064309,14.2663529165767,5.61567561459169,"New York City",1300823
1999,"Bronx",37.8846569719135,12.7627770042378,0.105471224945842,0.30958460271873,5.18705966712067,7.16066150945257,25.1218799676757,5.75311386718972,13.9434476949985,5.42531840548754,"New York City",1317895
2000,"Bronx",37.1831286160793,12.371607603412,0.142616517694957,0.300245300410435,4.59600493603274,7.33274084927386,24.8115210126673,5.48848409150276,14.3374637078493,4.98557321331528,"New York City",1332244
2001,"Bronx",34.4337958716874,10.9858119423269,0.141843444939122,0.300024878300552,3.92705830805277,6.61688531103445,23.4479839293605,4.2345095447271,15.0777354062775,4.13573897835588,"New York City",1346555
2002,"Bronx",32.4087260320047,10.3861006418451,0.126587961337681,0.32603759809647,3.83811754869773,6.09535753371324,22.0226253901596,3.72183325863172,14.4141001325494,3.88669199897846,"New York City",1358739
2003,"Bronx",31.6146899564216,9.8218329341524,0.0998258186267637,0.298743442508036,3.79484913456153,5.62841453845606,21.7928570222692,3.68988522232898,14.5708994526462,3.53207234729402,"New York City",1362373
2004,"Bronx",30.125176329304,9.41673908708331,0.0919819009053227,0.213398010100349,3.73520103196334,5.3761581441143,20.7084372422207,3.46440631569807,13.9106068377138,3.33342408880889,"New York City",1358963
2005,"Bronx",28.8695425734019,9.117904679612,0.0954328359975617,0.197523776832162,3.74111512898968,5.08383293779259,19.7516378937899,3.01982043831044,13.6764871247048,3.05533033077465,"New York City",1351736
2006,"Bronx",27.1888286588279,8.84313777848986,0.114971175613649,0.183212131461751,3.62122115706991,4.92373331434455,18.345690880338,2.80084618785252,12.9999020890633,2.54494260342214,"New York City",1348164
2007,"Bronx",26.625929799063,8.63258240427279,0.0960078460565885,0.133672462586481,3.40680149122341,4.99610060440632,17.9933473947902,2.77388822914266,13.0105401844532,2.20891898119428,"New York City",1354056
2008,"Bronx",25.8777488324063,8.32057194489427,0.0968105329859889,0.140081907578211,3.51524912577155,4.56843037855852,17.557176887512,2.49947194254735,12.913938369828,2.14376657513671,"New York City",1363488
2009,"Bronx",24.5265977892275,8.1685087348984,0.0821065190396298,0.118436837198758,3.00233749267036,4.96562788598965,16.3580890543291,2.58889847201948,12.0071701515919,1.76202043071772,"New York City",1376261
2010,"Bronx",24.5682779665719,8.71968698707724,0.0917481563677555,0.13798344776568,3.35711561134614,5.13283977159766,15.8485909794946,2.32838037774233,11.9576022377881,1.56260836396421,"New York City",1384224
2011,"Bronx",25.1475710724906,8.78124834461264,0.105944791310236,0.146032009643839,3.2785617851411,5.25070975851746,16.3663227278779,2.43028761147468,12.4256059970479,1.5104291193554,"New York City",1396954
2012,"Bronx",25.4853173475484,9.07172980829673,0.0807887819815504,0.155908175753869,3.35273445223434,5.48229839832696,16.4135875392517,2.16712364297878,13.077861251645,1.16860264462787,"New York City",1411087
2013,"Bronx",25.522371470097,9.15935161357948,0.058389107828502,0.132958329874541,3.13472125884103,5.83328291703541,16.3630198565176,1.96623561904414,13.3774370417686,1.01934719570481,"New York City",1421498
2014,"Bronx",25.1874553469689,8.8872639418822,0.06641155309359,0.169174693143671,2.79907219564983,5.85260549999511,16.3001914050867,1.91474993603519,13.355013792631,1.03042767642054,"New York City",1430474
2015,"Bronx",25.2167449356712,9.31516936671576,0.0632172729041043,0.386250590491011,3.0469336149165,5.81876788840415,15.9015755689555,1.75757912579543,13.0373468196849,1.10664962347514,"New York City",1439480
2016,"Bronx",25.5139996592038,9.57069374195631,0.0678821731715798,0.425995270413486,2.97642549100284,6.1003908073684,15.9433059172475,1.7032884064175,13.2931304626101,0.946887048219894,"New York City",1443678
2017,"Bronx",24.6583923397659,8.70443263544164,0.0500015278244613,0.382650580989975,2.47924242129621,5.792538105331,15.9539597043243,1.46393362019395,13.5483306434363,0.941695440694021,"New York City",1439956
2018,"Bronx",24.6837988265159,8.7368988407586,0.0635334660787145,0.462188511473725,2.24322007154846,5.96795679165771,15.9468999857573,1.46266605972425,13.5682349425685,0.915998983464543,"New York City",1432316
2019,"Bronx",24.8592040400878,9.2773378969064,0.0592305528114416,0.454806030516427,2.48909346933796,6.27420784424057,15.5818661431814,1.23396985023837,13.4545021213705,0.893394171572578,"New York City",1418187
2020,"Bronx",24.5929803022566,8.91518453732576,0.0753740181006291,0.355140643843505,2.38956008735238,6.09510978802925,15.6777957649308,1.51427081409372,12.7171586575548,1.44636629328234,"New York City",1472656
2021,"Bronx",26.9589026443805,10.4279183077203,0.104145482795237,0.435581444934131,2.84851969158863,7.03967168840235,16.5309843366601,1.35459496203264,12.9703347221743,2.20605465245315,"New York City",1421089
2022,"Bronx",34.9796296376815,12.748324934454,0.0949312509330075,0.48262758107926,3.74362475053372,8.42714135190797,22.2313047032275,1.8710877092292,17.423870209414,2.93634678458432,"New York City",1379946
1990,"Broome",35.2564102564103,1.44230769230769,0.0329939668174962,0.221530920060332,0.320512820512821,0.867269984917044,33.8141025641026,5.64196832579186,26.3527526395173,1.81938159879336,"Non-New York City",212160
1991,"Broome",34.9920120289447,1.59289540456724,0.023494032515741,0.281928390188892,0.281928390188892,1.00554459167371,33.3991166243774,5.85941170942581,26.2052438680575,1.33446104689409,"Non-New York City",212820
1992,"Broome",32.507261313595,1.70992223367376,0.0234235922421062,0.178019301040007,0.295137262250539,1.2133420781411,30.7973390799213,5.38742621568444,24.5526093881758,0.857303476061089,"Non-New York City",213460
1993,"Broome",35.8438774934667,1.8283855684446,0.0188008798811784,0.192709018782079,0.413619357385926,1.20325631239542,34.0154919250221,5.81417210325443,27.8253022241441,0.376017597623569,"Non-New York City",212756
1994,"Broome",36.5662190557956,2.0728288659207,0.0379465238612485,0.218192512202179,0.469588232782951,1.34710159707432,34.4933901898749,5.69197857918728,28.1942672289077,0.607144381779977,"Non-New York City",210823
1995,"Broome",33.7867147360202,2.02431101128794,0.0192791524884566,0.221710253617251,0.563915210287356,1.21940639489488,31.7624037247323,5.77410617029275,25.544877047205,0.443420507234502,"Non-New York City",207478
1996,"Broome",36.6069026245628,2.07421177506543,0.0293520534207372,0.210356382848617,0.577257050607832,1.25724628818824,34.5326908494973,5.99760291563731,27.5224420908446,1.01264584301543,"Non-New York City",204415
1997,"Broome",34.7582070050927,1.8955422587143,0.0197967859917942,0.202917056415891,0.489970453296907,1.18285796300971,32.8626647463784,5.86479785006904,26.1218591161725,0.876007780136895,"Non-New York City",202053
1998,"Broome",32.5654491923291,1.91971035251054,0.00497334288215167,0.129306914935943,0.402840773454285,1.38258932123816,30.6457388398186,5.54030397071696,24.1903397787857,0.915095090315907,"Non-New York City",201072
1999,"Broome",30.1123550758907,1.92153563552551,0.0248903579731284,0.224013221758155,0.467938729894813,1.20469332589941,28.1908194403652,4.74908030127289,22.754765259034,0.686973880058343,"Non-New York City",200881
2000,"Broome",30.1524337000724,2.09565152308959,0.00498964648354664,0.219544445276052,0.513933587805304,1.35718384352469,28.0567821769828,3.94681036848539,23.4263902402515,0.68358156824589,"Non-New York City",200415
2001,"Broome",29.0240356851266,2.20542844056793,0.0149351813131011,0.293725232490989,0.462990620706135,1.43377740605771,26.8186072445586,3.84331999123803,22.1936794312683,0.781607822052293,"Non-New York City",200868
2002,"Broome",31.2155601227177,2.32329550531677,0.0446787597176302,0.278001171576366,0.635431249317408,1.36518432470537,28.8922646174009,3.80762318926915,24.1861019271438,0.898539500987897,"Non-New York City",201438
2003,"Broome",30.1536533076001,2.02450295219288,0.0149226261832399,0.253684645115078,0.606853464785089,1.14904221610947,28.1291503554072,3.45210085705616,23.9657376502833,0.711311848067769,"Non-New York City",201037
2004,"Broome",29.4018131698628,1.63205190721188,0.00995153601958462,0.2587399365092,0.442843352871516,0.920517081811578,27.7697612626509,3.54274682297213,23.4856250062197,0.741389433459054,"Non-New York City",200974
2005,"Broome",30.5720855759015,2.04013427974281,0.0299286202407259,0.28930999566035,0.493822233971977,1.22707342986976,28.5319512961587,3.74606563346419,24.2671229118552,0.518762750839248,"Non-New York City",200477
2006,"Broome",32.975784574799,2.5086483661432,0.0298648615017048,0.318558522684851,0.577387322366293,1.58283765959035,30.4671362086558,4.32542744083024,25.5045917224559,0.637117045369702,"Non-New York City",200905
2007,"Broome",29.9835222549122,2.2849803611165,0.0199126828855469,0.323581096890137,0.542620608631152,1.39886597270967,27.6985418937957,3.74358438248281,23.3625551954679,0.59240231584502,"Non-New York City",200877
2008,"Broome",34.1393530286675,2.76079570609216,0.00994881335528705,0.378054907500908,0.646672868093658,1.7261191171423,31.3785573225754,4.77543041053778,25.9713772639768,0.631749648060728,"Non-New York City",201029
2009,"Broome",30.7114240923682,2.27934406648916,0.0995346753925399,0.209022818324334,0.467812974344937,1.50297359842735,28.432080025879,4.1107820937119,23.7937641525867,0.527533779580461,"Non-New York City",200935
2010,"Broome",30.9313798774107,2.48666965665022,0.0348831414760552,0.224248766631784,0.578063487317486,1.6494742612249,28.4447102207605,4.85373997109683,23.1524393282504,0.438530921413266,"Non-New York City",200670
2011,"Broome",33.3204592535374,2.61327100272362,0.0150476257354527,0.280889013728451,0.632000280889014,1.6853340823707,30.7071882508138,5.34692301133086,24.7784237110455,0.581841528437505,"Non-New York City",199367
2012,"Broome",34.7125407043168,3.03992671964729,0.0352309388038593,0.296946484203957,0.669387837273327,2.03836145936615,31.6726139846695,6.30633804589081,24.6566241714438,0.70965176733488,"Non-New York City",198689
2013,"Broome",33.8767283142968,2.58647254651357,0.0404136335392745,0.257636913812875,0.772910741438624,1.51551125772279,31.2902557677833,5.87008027157962,24.7685056553828,0.651669840820801,"Non-New York City",197953
2014,"Broome",32.0231125978864,2.5140018753643,0.0202742086722928,0.233153399731367,0.658911781849515,1.60166248511113,29.5091107225221,4.45525735573633,24.3645302719278,0.689323094857954,"Non-New York City",197295
2015,"Broome",32.9572764706783,3.17887958526592,0.0357177481490553,0.785790459279216,0.755175246580026,1.60219613125762,29.7783968854124,4.75556303927422,24.4462473403034,0.576586505834749,"Non-New York City",195981
2016,"Broome",27.8761403057947,3.28922009507902,0.0256970319928048,0.657844019015804,0.729795708595657,1.87588333547475,24.5869202107157,5.10343055377104,18.5121418476166,0.971347809328023,"Non-New York City",194575
2017,"Broome",28.8944658611679,3.60663372228403,0.020698041447828,0.77617655429355,0.714082429950066,2.09567669659259,25.2878321388839,4.08786318594603,20.4496649504541,0.750304002483765,"Non-New York City",193255
2018,"Broome",26.7087013973427,3.13179552808732,0.0416185452237517,0.655492087274089,0.572254996826586,1.86242989876289,23.5769058692553,3.91734556918563,18.9000218497362,0.759538450333469,"Non-New York City",192222
2019,"Broome",27.1211144140885,3.26627764932866,0.0157284638009406,0.723509334843266,0.529524947964999,1.99751490271945,23.8548367647599,3.82725952489554,19.2778537986861,0.749723441178167,"Non-New York City",190737
2020,"Broome",26.077765194413,3.32200830502076,0.0251667295834906,0.634201585503964,0.392600981502454,2.27003900843085,22.7557568893922,3.36730841827105,18.2962124071977,1.09223606392349,"Non-New York City",198675
2021,"Broome",23.3916951430024,3.27624645828196,0.025163183243333,0.664308037623992,0.422741478487995,2.16403375892664,20.1154486847204,3.17559372530863,16.0138498160571,0.926005143354655,"Non-New York City",198703
2022,"Broome",26.1164688991817,3.24172953119213,0.0202925166271808,0.618921757129015,0.365265299289255,2.23724995814668,22.8747393679896,3.19099823962418,18.5067751639889,1.17696596437649,"Non-New York City",197117
1990,"Cattaraugus",30.6052187952608,2.03005912102002,0.0118716907661989,0.142460289194387,0.154331979960586,1.72139516109884,28.5751596742408,6.6006600660066,20.9654058931073,1.00909371512691,"Non-New York City",84234
1991,"Cattaraugus",31.0613104836337,3.21323901554831,0.0117701062840597,0.235402125681195,0.117701062840597,2.84836572074246,27.8480714680854,6.59125951907346,20.479984934264,0.776827014747943,"Non-New York City",84961
1992,"Cattaraugus",30.2838525185758,3.77376180765535,0.0117197571666315,0.23439514333263,0.164076600332841,3.36357030682324,26.5100907109205,6.78573939947964,19.0328856386096,0.691465672831259,"Non-New York City",85326
1993,"Cattaraugus",31.5002981654058,3.40259345439239,0.0116927610116577,0.116927610116577,0.175391415174865,3.09858166808929,28.0977047110134,7.79907159477567,19.6204529775616,0.678180138676146,"Non-New York City",85523
1994,"Cattaraugus",30.8001457160652,3.27861146691423,0.0352538867410132,0.246777207187092,0.329036276249457,2.66754409673667,27.521534249151,8.00263229021,18.9078345887634,0.611067370177562,"Non-New York City",85097
1995,"Cattaraugus",31.4793038570085,3.28080903104421,0.0235183443085607,0.188146754468485,0.317497648165569,2.7516462841016,28.1984948259643,7.42003762935089,19.7083725305738,1.07008466603951,"Non-New York City",85040
1996,"Cattaraugus",27.918484123634,2.94310773415881,0.0117255288213498,0.281412691712396,0.281412691712396,2.36855682191267,24.9753763894752,6.21453027531542,18.0221377984147,0.73870831574504,"Non-New York City",85284
1997,"Cattaraugus",27.1488939776671,2.72669326471352,0.0236077338936236,0.188861871148988,0.177058004202177,2.33716565546873,24.4222007129536,6.25604948181024,17.1982341415048,0.967917089638566,"Non-New York City",84718
1998,"Cattaraugus",24.7991575858683,1.82207550964872,0.0118316591535631,0.177474887303447,0.0946532732285048,1.5381156899632,22.9770820762195,6.69671908091672,15.6651167193176,0.615246275985281,"Non-New York City",84519
1999,"Cattaraugus",20.4164187983343,2.09399167162403,0.0356930398572278,0.118976799524093,0.0951814396192742,1.84414039262344,18.3224271267103,3.65258774538965,14.0868530636526,0.582986317668055,"Non-New York City",84050
2000,"Cattaraugus",22.4264968881894,2.31299329947302,0.0119226458735723,0.190762333977156,0.178839688103584,1.93146863151871,20.1135035887164,4.14908076400315,15.4636716980232,0.500751126690035,"Non-New York City",83874
2001,"Cattaraugus",22.7605403978595,2.27965349266911,0.0119981762772059,0.239963525544117,0.107983586494853,1.91970820435294,20.4808869051904,3.77942552731985,15.9575744486838,0.743886929186764,"Non-New York City",83346
2002,"Cattaraugus",25.2337907107958,2.58100142855428,0.0120046578072292,0.288111787373501,0.204079182722896,2.07680580065065,22.6527892822415,4.36969544183143,17.6708562922414,0.61223754816869,"Non-New York City",83301
2003,"Cattaraugus",27.8994420111598,2.45995080098398,0.0119997600047999,0.263994720105598,0.167996640067199,2.01595968080638,25.4394912101758,5.31589368212636,19.6556068878622,0.467990640187196,"Non-New York City",83335
2004,"Cattaraugus",29.9406256033983,2.54634099246959,0.0362039003668662,0.253427302568063,0.144815601467465,2.11189418806719,27.3942846109288,4.48928364549141,22.3257385595675,0.579262405869859,"Non-New York City",82864
2005,"Cattaraugus",29.1812430673216,2.4378649179049,0.0121893245895245,0.414437036043833,0.097514596716196,1.91372396055535,26.7433781494167,5.02200173088409,20.9412596448031,0.780116773729568,"Non-New York City",82039
2006,"Cattaraugus",27.5257554522879,2.02847237589437,0,0.258169211477466,0.196700351601878,1.57360281281503,25.4972830763935,5.42155344102678,19.473334808586,0.602394826780753,"Non-New York City",81342
2007,"Cattaraugus",26.0807343071457,1.83823529411765,0.0246742992499013,0.172720094749309,0.296091590998816,1.34474930911962,24.242499013028,5.42834583497829,18.0739242005527,0.740228977497039,"Non-New York City",81056
2008,"Cattaraugus",23.8976733819542,2.66217605032132,0.024764428375082,0.297173140500984,0.24764428375082,2.09259419769443,21.2354973316328,4.74238803382821,15.8492341600525,0.643875137752133,"Non-New York City",80761
